Datetime,rt_15min_lmp ($/MWh)
2023-02-09T05:30:00.000Z,69.4547756
2023-02-09T05:45:00.000Z,68.1913694
2023-02-10T05:00:00.000Z,65.687979
2023-02-10T05:15:00.000Z,68.0915564
2023-02-10T05:30:00.000Z,68.1566676
2023-02-10T05:45:00.000Z,66.200323
2022-12-05T05:00:00.000Z,165.054638
2022-12-05T05:15:00.000Z,169.8982586
2022-12-05T05:30:00.000Z,172.2297766
2022-12-05T05:45:00.000Z,171.993577
2022-12-06T05:00:00.000Z,139.724676
2022-12-06T05:15:00.000Z,138.860953
2022-12-06T05:30:00.000Z,133.9079056
2022-12-06T05:45:00.000Z,127.486975
2022-12-07T05:00:00.000Z,146.473152
2022-12-07T05:15:00.000Z,166.3456214
2022-12-07T05:30:00.000Z,161.4932102
2022-12-07T05:45:00.000Z,143.249148
2023-02-22T05:00:00.000Z,62.838727
2023-02-22T05:15:00.000Z,63.47215
2023-02-22T05:30:00.000Z,63.2305016
2023-02-22T05:45:00.000Z,58.6415928
2023-02-23T05:00:00.000Z,85.5840272
2023-02-23T05:15:00.000Z,88.7319342
2023-02-23T05:30:00.000Z,85.5937978
2023-02-23T05:45:00.000Z,76.95254
2023-02-24T05:00:00.000Z,119.5973086
2023-02-24T05:15:00.000Z,119.1137668
2023-02-24T05:30:00.000Z,116.199825
2023-02-24T05:45:00.000Z,113.2645192
2023-01-31T05:00:00.000Z,150.6340164
2023-01-31T05:15:00.000Z,155.489495
2023-01-31T05:30:00.000Z,149.5136314
2023-01-31T05:45:00.000Z,146.6326372
2022-12-14T05:00:00.000Z,518.845516
2022-12-14T05:15:00.000Z,520.471434
2022-12-14T05:30:00.000Z,500.6243956
2022-12-14T05:45:00.000Z,503.901496
2022-12-15T05:00:00.000Z,524.53765
2022-12-15T05:15:00.000Z,579.2328808
2022-12-15T05:30:00.000Z,561.390403
2022-12-15T05:45:00.000Z,537.631038
2022-12-16T05:00:00.000Z,317.949436
2022-12-16T05:15:00.000Z,349.4468908
2022-12-16T05:30:00.000Z,316.6961434
2022-12-16T05:45:00.000Z,310.6685554
2023-03-02T05:00:00.000Z,128.6124658
2023-03-02T05:15:00.000Z,120.5295924
2023-03-02T05:30:00.000Z,116.3008826
2023-03-02T05:45:00.000Z,98.1646106
2023-03-03T05:00:00.000Z,105.2799202
2023-03-03T05:15:00.000Z,105.3186008
2023-03-03T05:30:00.000Z,106.2696026
2023-03-03T05:45:00.000Z,101.3630464
2023-03-04T05:00:00.000Z,98.674142
2023-03-04T05:15:00.000Z,112.7602896
2023-03-04T05:30:00.000Z,107.4822938
2023-03-04T05:45:00.000Z,101.4014722
2023-04-11T05:00:00.000Z,105.7905002
2023-04-11T05:15:00.000Z,105.1805482
2023-04-11T05:30:00.000Z,109.809196
2023-04-11T05:45:00.000Z,104.3364252
2023-04-12T05:00:00.000Z,88.5412556
2023-04-12T05:15:00.000Z,93.3311526
2023-04-12T05:30:00.000Z,87.6776208
2023-04-12T05:45:00.000Z,81.6182612
2023-04-13T05:00:00.000Z,77.5323962
2023-04-13T05:15:00.000Z,77.1660428
2023-04-13T05:30:00.000Z,75.1686166
2023-04-13T05:45:00.000Z,67.6566912
2022-12-29T05:00:00.000Z,184.7830964
2022-12-29T05:15:00.000Z,211.270556
2022-12-29T05:30:00.000Z,205.627569
2022-12-29T05:45:00.000Z,188.0937226
2022-12-30T05:00:00.000Z,146.9113688
2022-12-30T05:15:00.000Z,166.8749194
2022-12-30T05:30:00.000Z,160.6581522
2022-12-30T05:45:00.000Z,156.845668
2022-12-31T05:00:00.000Z,103.5864802
2022-12-31T05:15:00.000Z,103.1963618
2022-12-31T05:30:00.000Z,102.7894854
2022-12-31T05:45:00.000Z,102.6884474
2023-02-11T05:00:00.000Z,67.8261038
2023-02-11T05:15:00.000Z,78.402744
2023-02-11T05:30:00.000Z,76.2630904
2023-02-11T05:45:00.000Z,66.2048604
2023-02-12T05:00:00.000Z,62.1011006
2023-02-12T05:15:00.000Z,62.1077352
2023-02-12T05:30:00.000Z,65.584932
2023-02-12T05:45:00.000Z,65.7543838
2023-02-13T05:00:00.000Z,67.566933
2023-02-13T05:15:00.000Z,68.85578
2023-02-13T05:30:00.000Z,66.696742
2023-02-13T05:45:00.000Z,61.1673762
2023-02-15T05:00:00.000Z,74.6734422
2023-02-15T05:15:00.000Z,74.2020622
2023-02-15T05:30:00.000Z,70.9747066
2023-02-15T05:45:00.000Z,73.301746
2023-02-16T05:00:00.000Z,82.1228534
2023-02-16T05:15:00.000Z,93.3966166
2023-02-16T05:30:00.000Z,82.5440672
2023-02-16T05:45:00.000Z,83.8191452
2023-02-17T05:00:00.000Z,92.814232
2023-02-17T05:15:00.000Z,89.2052546
2023-02-17T05:30:00.000Z,85.5565382
2023-02-17T05:45:00.000Z,84.5008626
2022-12-29T05:00:00.000Z,184.7830964
2022-12-29T05:15:00.000Z,211.270556
2022-12-29T05:30:00.000Z,205.627569
2022-12-29T05:45:00.000Z,188.0937226
2022-12-30T05:00:00.000Z,146.9113688
2022-12-30T05:15:00.000Z,166.8749194
2022-12-30T05:30:00.000Z,160.6581522
2022-12-30T05:45:00.000Z,156.845668
2022-12-31T05:00:00.000Z,103.5864802
2022-12-31T05:15:00.000Z,103.1963618
2022-12-31T05:30:00.000Z,102.7894854
2022-12-31T05:45:00.000Z,102.6884474
2023-04-08T05:00:00.000Z,43.0892084
2023-04-08T05:15:00.000Z,46.2110866
2023-04-08T05:30:00.000Z,43.611029
2023-04-08T05:45:00.000Z,39.6625208
2023-04-09T05:00:00.000Z,70.5792962
2023-04-09T05:15:00.000Z,85.505833
2023-04-09T05:30:00.000Z,79.1533358
2023-04-09T05:45:00.000Z,77.5654124
2023-04-10T05:00:00.000Z,74.9303884
2023-04-10T05:15:00.000Z,83.2268724
2023-04-10T05:30:00.000Z,77.8423996
2023-04-10T05:45:00.000Z,73.1208968
2023-03-05T05:00:00.000Z,92.1365522
2023-03-05T05:15:00.000Z,92.5417136
2023-03-05T05:30:00.000Z,91.5620958
2023-03-05T05:45:00.000Z,88.6742024
2023-03-06T05:00:00.000Z,103.7572746
2023-03-06T05:15:00.000Z,109.6903416
2023-03-06T05:30:00.000Z,114.5217318
2023-03-06T05:45:00.000Z,99.8406752
2023-03-07T05:00:00.000Z,112.7315952
2023-03-07T05:15:00.000Z,113.578815
2023-03-07T05:30:00.000Z,113.7337236
2023-03-07T05:45:00.000Z,112.8314964
2022-12-11T05:00:00.000Z,334.9303076
2022-12-11T05:15:00.000Z,335.1410664
2022-12-11T05:30:00.000Z,333.8524252
2022-12-11T05:45:00.000Z,332.196578
2022-12-12T05:00:00.000Z,361.9207816
2022-12-12T05:15:00.000Z,380.3169496
2022-12-12T05:30:00.000Z,350.798742
2022-12-12T05:45:00.000Z,343.3633154
2022-12-13T05:00:00.000Z,450.5806564
2022-12-13T05:15:00.000Z,475.3929824
2022-12-13T05:30:00.000Z,472.1934
2022-12-13T05:45:00.000Z,443.5937072
2023-02-02T05:00:00.000Z,120.4744968
2023-02-02T05:15:00.000Z,119.169127
2023-02-02T05:30:00.000Z,114.6613034
2023-02-02T05:45:00.000Z,108.306856
2023-02-03T05:00:00.000Z,105.9597462
2023-02-03T05:15:00.000Z,104.322127
2023-02-03T05:30:00.000Z,104.6144904
2023-02-03T05:45:00.000Z,100.0959358
2023-02-04T05:00:00.000Z,68.2172414
2023-02-04T05:15:00.000Z,71.2261158
2023-02-04T05:30:00.000Z,65.2832684
2023-02-04T05:45:00.000Z,62.0690448
2023-04-05T05:00:00.000Z,110.692911
2023-04-05T05:15:00.000Z,132.0377324
2023-04-05T05:30:00.000Z,118.8747546
2023-04-05T05:45:00.000Z,111.014841
2023-04-06T05:00:00.000Z,106.5678362
2023-04-06T05:15:00.000Z,112.7989996
2023-04-06T05:30:00.000Z,103.9247174
2023-04-06T05:45:00.000Z,103.389069
2023-04-07T05:00:00.000Z,92.8248454
2023-04-07T05:15:00.000Z,107.386048
2023-04-07T05:30:00.000Z,95.5464818
2023-04-07T05:45:00.000Z,85.1353244
2023-01-02T05:00:00.000Z,121.5444902
2023-01-02T05:15:00.000Z,132.211408
2023-01-02T05:30:00.000Z,127.681946
2023-01-02T05:45:00.000Z,120.9033448
2023-01-03T05:00:00.000Z,155.760612
2023-01-03T05:15:00.000Z,203.1128498
2023-01-03T05:30:00.000Z,197.035223
2023-01-03T05:45:00.000Z,184.6722976
2023-01-04T05:00:00.000Z,197.6642948
2023-01-04T05:15:00.000Z,236.6862092
2023-01-04T05:30:00.000Z,265.410999
2023-01-04T05:45:00.000Z,231.60242
2023-03-20T05:00:00.000Z,67.0614
2023-03-20T05:15:00.000Z,71.3357092
2023-03-20T05:30:00.000Z,69.4267672
2023-03-20T05:45:00.000Z,65.4184692
2023-03-21T05:00:00.000Z,66.3947648
2023-03-21T05:15:00.000Z,83.4302812
2023-03-21T05:30:00.000Z,77.083909
2023-03-21T05:45:00.000Z,72.037252
2023-03-22T05:00:00.000Z,95.5302334
2023-03-22T05:15:00.000Z,102.3014552
2023-03-22T05:30:00.000Z,97.253436
2023-03-22T05:45:00.000Z,95.0841472
2023-01-17T05:00:00.000Z,163.3578954
2023-01-17T05:15:00.000Z,165.931836
2023-01-17T05:30:00.000Z,154.2410044
2023-01-17T05:45:00.000Z,143.6931174
2023-01-18T05:00:00.000Z,173.0180298
2023-01-18T05:15:00.000Z,177.0174
2023-01-18T05:30:00.000Z,184.176888
2023-01-18T05:45:00.000Z,184.5003762
2023-01-19T05:00:00.000Z,230.7048282
2023-01-19T05:15:00.000Z,229.9874584
2023-01-19T05:30:00.000Z,230.06872
2023-01-19T05:45:00.000Z,230.0126934
2023-01-24T05:00:00.000Z,175.7067088
2023-01-24T05:15:00.000Z,169.9658296
2023-01-24T05:30:00.000Z,175.3675994
2023-01-24T05:45:00.000Z,156.1903224
2023-01-25T05:00:00.000Z,183.3772962
2023-01-25T05:15:00.000Z,189.184835
2023-01-25T05:30:00.000Z,191.7194188
2023-01-25T05:45:00.000Z,184.3858534
2023-01-26T05:00:00.000Z,164.6053864
2023-01-26T05:15:00.000Z,171.268328
2023-01-26T05:30:00.000Z,169.7902234
2023-01-26T05:45:00.000Z,161.2218776
2022-11-27T05:00:00.000Z,95.7982144
2022-11-27T05:15:00.000Z,100.1124292
2022-11-27T05:30:00.000Z,100.2100274
2022-11-27T05:45:00.000Z,97.3701442
2022-11-28T05:00:00.000Z,97.7746
2022-11-28T05:15:00.000Z,99.134889
2022-11-28T05:30:00.000Z,103.008976
2022-11-28T05:45:00.000Z,99.5974
2023-03-08T05:00:00.000Z,117.4573414
2023-03-08T05:15:00.000Z,113.5292956
2023-03-08T05:30:00.000Z,113.2266226
2023-03-08T05:45:00.000Z,114.1050162
2023-03-09T05:00:00.000Z,93.454319
2023-03-09T05:15:00.000Z,99.862147
2023-03-09T05:30:00.000Z,91.905282
2023-03-09T05:45:00.000Z,88.6620406
2023-03-10T05:00:00.000Z,87.6003968
2023-03-10T05:15:00.000Z,94.468864
2023-03-10T05:30:00.000Z,91.0577388
2023-03-10T05:45:00.000Z,85.9198536
2023-03-11T05:00:00.000Z,59.0744784
2023-03-11T05:15:00.000Z,63.139342
2023-03-11T05:30:00.000Z,60.9602238
2023-03-11T05:45:00.000Z,60.0025286
2023-03-12T05:00:00.000Z,85.8127788
2023-03-12T05:15:00.000Z,90.0706142
2023-03-12T05:30:00.000Z,95.2865858
2023-03-12T05:45:00.000Z,87.3602968
2023-03-13T05:00:00.000Z,78.9889996
2023-03-13T05:15:00.000Z,84.4459826
2023-03-13T05:30:00.000Z,80.6325674
2023-03-13T05:45:00.000Z,77.2323398
2023-01-28T05:00:00.000Z,59.6860964
2023-01-28T05:15:00.000Z,71.5360604
2023-01-28T05:30:00.000Z,66.1423952
2023-01-28T05:45:00.000Z,62.875722
2023-01-29T05:00:00.000Z,98.2666188
2023-01-29T05:15:00.000Z,101.301718
2023-01-29T05:30:00.000Z,98.4729774
2023-01-29T05:45:00.000Z,91.8226974
2023-01-20T05:00:00.000Z,193.2496006
2023-01-20T05:15:00.000Z,189.14
2023-01-20T05:30:00.000Z,189.3164
2023-01-20T05:45:00.000Z,189.7395346
2023-01-21T05:00:00.000Z,167.0577874
2023-01-21T05:15:00.000Z,168.095676
2023-01-21T05:30:00.000Z,172.235392
2023-01-21T05:45:00.000Z,175.4818674
2023-01-22T05:00:00.000Z,105.3598294
2023-01-22T05:15:00.000Z,112.0395192
2023-01-22T05:30:00.000Z,112.2409876
2023-01-22T05:45:00.000Z,109.5261818
2023-03-23T05:00:00.000Z,91.2030924
2023-03-23T05:15:00.000Z,94.9983482
2023-03-23T05:30:00.000Z,86.0442156
2023-03-23T05:45:00.000Z,80.063403
2023-03-24T05:00:00.000Z,66.8665662
2023-03-24T05:15:00.000Z,76.3225078
2023-03-24T05:30:00.000Z,68.6509404
2023-03-24T05:45:00.000Z,59.781568
2023-03-25T05:00:00.000Z,55.8682124
2023-03-25T05:15:00.000Z,73.4047636
2023-03-25T05:30:00.000Z,73.0350586
2023-03-25T05:45:00.000Z,55.8821578
2023-01-05T05:00:00.000Z,193.0519444
2023-01-05T05:15:00.000Z,191.8937706
2023-01-05T05:30:00.000Z,185.3400892
2023-01-05T05:45:00.000Z,177.9092392
2023-01-06T05:00:00.000Z,139.044899
2023-01-06T05:15:00.000Z,156.7779108
2023-01-06T05:30:00.000Z,155.7568488
2023-01-06T05:45:00.000Z,145.3171244
2023-01-07T05:00:00.000Z,174.6186834
2023-01-07T05:15:00.000Z,182.7500668
2023-01-07T05:30:00.000Z,168.9103598
2023-01-07T05:45:00.000Z,161.2519636
2022-11-25T05:00:00.000Z,75.4986904
2022-11-25T05:15:00.000Z,76.8683776
2022-11-25T05:30:00.000Z,79.6869654
2022-11-25T05:45:00.000Z,82.5308176
2022-11-26T05:00:00.000Z,80.0107868
2022-11-26T05:15:00.000Z,83.6649128
2022-11-26T05:30:00.000Z,82.4799556
2022-11-26T05:45:00.000Z,80.9527922
2023-04-02T05:00:00.000Z,45.7766134
2023-04-02T05:15:00.000Z,49.4740946
2023-04-02T05:30:00.000Z,46.8912164
2023-04-02T05:45:00.000Z,43.4795522
2023-04-03T05:00:00.000Z,57.816913
2023-04-03T05:15:00.000Z,62.7896192
2023-04-03T05:30:00.000Z,62.6514
2023-04-03T05:45:00.000Z,57.2982284
2023-04-04T05:00:00.000Z,84.4858686
2023-04-04T05:15:00.000Z,89.8834342
2023-04-04T05:30:00.000Z,85.5128988
2023-04-04T05:45:00.000Z,78.6466562
2023-01-08T06:00:00.000Z,136.624054
2023-01-08T06:15:00.000Z,143.6243116
2023-01-08T06:30:00.000Z,142.0071646
2023-01-08T06:45:00.000Z,138.852966
2023-01-09T06:00:00.000Z,223.7772783
2023-01-09T06:15:00.000Z,177.0352913
2023-01-09T06:30:00.000Z,218.0620965
2023-01-09T06:45:00.000Z,211.3617702
2023-01-10T06:00:00.000Z,484.6500024
2023-01-10T06:15:00.000Z,427.6377614
2023-01-10T06:30:00.000Z,503.1989149
2023-01-10T06:45:00.000Z,541.490742
2023-03-29T06:00:00.000Z,325.3309918
2023-03-29T06:15:00.000Z,299.1889016
2023-03-29T06:30:00.000Z,315.7056172
2023-03-29T06:45:00.000Z,321.242939
2023-03-30T06:00:00.000Z,159.9925349
2023-03-30T06:15:00.000Z,138.074182
2023-03-30T06:30:00.000Z,142.249796
2023-03-30T06:45:00.000Z,173.8180575
2023-03-31T06:00:00.000Z,96.27731742
2023-03-31T06:15:00.000Z,90.15481115
2023-03-31T06:30:00.000Z,96.69170909
2023-03-31T06:45:00.000Z,109.8205379
2023-03-14T06:00:00.000Z,62.59848
2023-03-14T06:15:00.000Z,80.3698294
2023-03-14T06:30:00.000Z,76.57377
2023-03-14T06:45:00.000Z,64.9541746
2023-03-15T06:00:00.000Z,70.8291766
2023-03-15T06:15:00.000Z,80.2380194
2023-03-15T06:30:00.000Z,73.7527616
2023-03-15T06:45:00.000Z,66.8205552
2023-03-16T06:00:00.000Z,66.1734318
2023-03-16T06:15:00.000Z,74.9758604
2023-03-16T06:30:00.000Z,74.9122192
2023-03-16T06:45:00.000Z,67.0338032
2022-12-02T06:00:00.000Z,151.2033376
2022-12-02T06:15:00.000Z,170.6529272
2022-12-02T06:30:00.000Z,152.3738692
2022-12-02T06:45:00.000Z,136.8447206
2022-12-03T06:00:00.000Z,180.3728416
2022-12-03T06:15:00.000Z,191.2648458
2022-12-03T06:30:00.000Z,180.7138228
2022-12-03T06:45:00.000Z,171.841236
2022-12-04T06:00:00.000Z,135.632
2022-12-04T06:15:00.000Z,150.872764
2022-12-04T06:30:00.000Z,145.822285
2022-12-04T06:45:00.000Z,136.9975026
2023-01-15T06:00:00.000Z,130.608324
2023-01-15T06:15:00.000Z,156.2153908
2023-01-15T06:30:00.000Z,148.011115
2023-01-15T06:45:00.000Z,135.1964292
2023-01-16T06:00:00.000Z,124.999441
2023-01-16T06:15:00.000Z,131.4946164
2023-01-16T06:30:00.000Z,122.5200214
2023-01-16T06:45:00.000Z,118.0102476
2023-01-17T06:00:00.000Z,133.77882
2023-01-17T06:15:00.000Z,145.5489924
2023-01-17T06:30:00.000Z,136.6254848
2023-01-17T06:45:00.000Z,135.298016
2023-01-24T06:00:00.000Z,155.8553486
2023-01-24T06:15:00.000Z,156.414762
2023-01-24T06:30:00.000Z,169.2639536
2023-01-24T06:45:00.000Z,148.4971754
2023-01-25T06:00:00.000Z,191.6705266
2023-01-25T06:15:00.000Z,190.7840872
2023-01-25T06:30:00.000Z,176.4677082
2023-01-25T06:45:00.000Z,150.6370054
2023-01-26T06:00:00.000Z,150.27859
2023-01-26T06:15:00.000Z,158.0012252
2023-01-26T06:30:00.000Z,150.3948474
2023-01-26T06:45:00.000Z,148.5682254
2022-11-29T06:00:00.000Z,113.3591088
2022-11-29T06:15:00.000Z,112.414918
2022-11-29T06:30:00.000Z,105.1834
2022-11-29T06:45:00.000Z,101.0448012
2022-11-30T06:00:00.000Z,150.089891
2022-11-30T06:15:00.000Z,154.6904814
2022-11-30T06:30:00.000Z,144.12958
2022-11-30T06:45:00.000Z,129.1835608
2023-03-17T06:00:00.000Z,72.3695504
2023-03-17T06:15:00.000Z,92.9319692
2023-03-17T06:30:00.000Z,85.8230982
2023-03-17T06:45:00.000Z,77.5820528
2023-03-18T06:00:00.000Z,60.1705692
2023-03-18T06:15:00.000Z,76.0244996
2023-03-18T06:30:00.000Z,74.764886
2023-03-18T06:45:00.000Z,71.9156634
2023-03-19T06:00:00.000Z,52.366202
2023-03-19T06:15:00.000Z,67.742255
2023-03-19T06:30:00.000Z,55.09658
2023-03-19T06:45:00.000Z,52.1541594
2023-03-26T06:00:00.000Z,49.8889972
2023-03-26T06:15:00.000Z,66.0460514
2023-03-26T06:30:00.000Z,58.5772264
2023-03-26T06:45:00.000Z,55.7350892
2023-03-27T06:00:00.000Z,61.1263632
2023-03-27T06:15:00.000Z,77.4507132
2023-03-27T06:30:00.000Z,63.077357
2023-03-27T06:45:00.000Z,57.7459708
2023-03-28T06:00:00.000Z,84.3677492
2023-03-28T06:15:00.000Z,84.6404832
2023-03-28T06:30:00.000Z,81.239207
2023-03-28T06:45:00.000Z,74.855879
2023-01-11T06:00:00.000Z,137.8559434
2023-01-11T06:15:00.000Z,142.245334
2023-01-11T06:30:00.000Z,140.3296006
2023-01-11T06:45:00.000Z,132.644274
2023-01-12T06:00:00.000Z,141.765379
2023-01-12T06:15:00.000Z,143.4549774
2023-01-12T06:30:00.000Z,142.1607404
2023-01-12T06:45:00.000Z,141.4141274
2023-01-13T06:00:00.000Z,151.9501368
2023-01-13T06:15:00.000Z,161.649579
2023-01-13T06:30:00.000Z,156.0350316
2023-01-13T06:45:00.000Z,156.883006
2023-02-19T06:00:00.000Z,51.492042
2023-02-19T06:15:00.000Z,64.3889498
2023-02-19T06:30:00.000Z,64.3421842
2023-02-19T06:45:00.000Z,64.2978
2023-02-20T06:00:00.000Z,46.9593852
2023-02-20T06:15:00.000Z,47.1552382
2023-02-20T06:30:00.000Z,43.3135402
2023-02-20T06:45:00.000Z,40.5092898
2023-02-21T06:00:00.000Z,58.5163782
2023-02-21T06:15:00.000Z,61.5750464
2023-02-21T06:30:00.000Z,60.3060444
2023-02-21T06:45:00.000Z,50.382682
2022-12-08T06:00:00.000Z,178.9827312
2022-12-08T06:15:00.000Z,195.02
2022-12-08T06:30:00.000Z,176.1746
2022-12-08T06:45:00.000Z,177.8649138
2022-12-09T06:00:00.000Z,238.9371516
2022-12-09T06:15:00.000Z,245.5671946
2022-12-09T06:30:00.000Z,229.0348004
2022-12-09T06:45:00.000Z,224.1964032
2022-12-10T06:00:00.000Z,309.1583264
2022-12-10T06:15:00.000Z,317.1338996
2022-12-10T06:30:00.000Z,301.745136
2022-12-10T06:45:00.000Z,300.761069
2023-02-05T06:00:00.000Z,51.0477296
2023-02-05T06:15:00.000Z,57.6641506
2023-02-05T06:30:00.000Z,57.0912818
2023-02-05T06:45:00.000Z,49.889546
2023-02-06T06:00:00.000Z,39.666774
2023-02-06T06:15:00.000Z,39.3710688
2023-02-06T06:30:00.000Z,37.496564
2023-02-06T06:45:00.000Z,33.6449582
2023-02-07T06:00:00.000Z,63.9833278
2023-02-07T06:15:00.000Z,63.7255192
2023-02-07T06:30:00.000Z,54.10286
2023-02-07T06:45:00.000Z,48.7161136
2022-12-20T06:00:00.000Z,333.006107
2022-12-20T06:15:00.000Z,347.3485736
2022-12-20T06:30:00.000Z,340.6541936
2022-12-20T06:45:00.000Z,334.268494
2022-12-21T06:00:00.000Z,328.059998
2022-12-21T06:15:00.000Z,353.0058
2022-12-21T06:30:00.000Z,338.3052806
2022-12-21T06:45:00.000Z,339.804416
2022-12-22T06:00:00.000Z,305.811156
2022-12-22T06:15:00.000Z,308.9455096
2022-12-22T06:30:00.000Z,342.8252268
2022-12-22T06:45:00.000Z,307.916
2022-12-23T06:00:00.000Z,438.4006774
2022-12-23T06:15:00.000Z,508.425176
2022-12-23T06:30:00.000Z,499.838024
2022-12-23T06:45:00.000Z,479.40963
2022-12-24T06:00:00.000Z,313.6
2022-12-24T06:15:00.000Z,313.6
2022-12-24T06:30:00.000Z,294.002352
2022-12-24T06:45:00.000Z,281.595552
2022-12-25T06:00:00.000Z,227.9088
2022-12-25T06:15:00.000Z,245
2022-12-25T06:30:00.000Z,245
2022-12-25T06:45:00.000Z,240.43516
2023-04-14T06:00:00.000Z,72.74442
2023-04-14T06:15:00.000Z,75.324809
2023-04-14T06:30:00.000Z,74.8702262
2023-04-14T06:45:00.000Z,68.9220966
2023-04-15T06:00:00.000Z,76.3513884
2023-04-15T06:15:00.000Z,78.8110022
2023-04-15T06:30:00.000Z,78.1390946
2023-04-15T06:45:00.000Z,77.1612016
2023-04-16T06:00:00.000Z,74.4760702
2023-04-16T06:15:00.000Z,80.147046
2023-04-16T06:30:00.000Z,79.666013
2023-04-16T06:45:00.000Z,76.6359706
2022-12-26T06:00:00.000Z,197.0989818
2022-12-26T06:15:00.000Z,204.639239
2022-12-26T06:30:00.000Z,214.5211866
2022-12-26T06:45:00.000Z,215.776792
2022-12-27T06:00:00.000Z,229.0652
2022-12-27T06:15:00.000Z,240.4209598
2022-12-27T06:30:00.000Z,235.104744
2022-12-27T06:45:00.000Z,223.0307618
2022-12-28T06:00:00.000Z,183.1680956
2022-12-28T06:15:00.000Z,189.9435608
2022-12-28T06:30:00.000Z,171.77244
2022-12-28T06:45:00.000Z,156.9493716
2022-12-17T06:00:00.000Z,327.6199388
2022-12-17T06:15:00.000Z,374.678157
2022-12-17T06:30:00.000Z,340.005512
2022-12-17T06:45:00.000Z,312.9619906
2022-12-18T06:00:00.000Z,269.747646
2022-12-18T06:15:00.000Z,287.353689
2022-12-18T06:30:00.000Z,279.229391
2022-12-18T06:45:00.000Z,267.6724568
2022-12-19T06:00:00.000Z,272.6689084
2022-12-19T06:15:00.000Z,283.7394
2022-12-19T06:30:00.000Z,275.2442504
2022-12-19T06:45:00.000Z,274.17705
2023-02-08T06:00:00.000Z,59.532207
2023-02-08T06:15:00.000Z,64.9543216
2023-02-08T06:30:00.000Z,59.244577
2023-02-08T06:45:00.000Z,61.763471
2023-02-09T06:00:00.000Z,62.5023126
2023-02-09T06:15:00.000Z,67.0308338
2023-02-09T06:30:00.000Z,64.8163768
2023-02-09T06:45:00.000Z,62.4119076
2023-02-10T06:00:00.000Z,65.0267338
2023-02-10T06:15:00.000Z,68.0843534
2023-02-10T06:30:00.000Z,65.91333
2023-02-10T06:45:00.000Z,59.8438666
2022-12-05T06:00:00.000Z,155.9547304
2022-12-05T06:15:00.000Z,178.8377402
2022-12-05T06:30:00.000Z,163.75359
2022-12-05T06:45:00.000Z,157.024959
2022-12-06T06:00:00.000Z,123.5120264
2022-12-06T06:15:00.000Z,130.458678
2022-12-06T06:30:00.000Z,117.2370668
2022-12-06T06:45:00.000Z,108.9805668
2022-12-07T06:00:00.000Z,135.356424
2022-12-07T06:15:00.000Z,168.1495564
2022-12-07T06:30:00.000Z,149.999535
2022-12-07T06:45:00.000Z,133.212478
2023-02-22T06:00:00.000Z,56.445109
2023-02-22T06:15:00.000Z,62.948438
2023-02-22T06:30:00.000Z,62.4123094
2023-02-22T06:45:00.000Z,54.6356566
2023-02-23T06:00:00.000Z,75.9834474
2023-02-23T06:15:00.000Z,82.6532
2023-02-23T06:30:00.000Z,75.0681078
2023-02-23T06:45:00.000Z,72.7255844
2023-02-24T06:00:00.000Z,110.0906128
2023-02-24T06:15:00.000Z,108.6105776
2023-02-24T06:30:00.000Z,99.8417042
2023-02-24T06:45:00.000Z,90.8851412
2023-01-31T06:00:00.000Z,138.5281646
2023-01-31T06:15:00.000Z,138.7752912
2023-01-31T06:30:00.000Z,121.9234856
2023-01-31T06:45:00.000Z,119.9213652
2022-12-14T06:00:00.000Z,502.9159786
2022-12-14T06:15:00.000Z,528.461276
2022-12-14T06:30:00.000Z,533.30375
2022-12-14T06:45:00.000Z,502.884991
2022-12-15T06:00:00.000Z,516.915308
2022-12-15T06:15:00.000Z,531.9850228
2022-12-15T06:30:00.000Z,523.1344566
2022-12-15T06:45:00.000Z,503.445502
2022-12-16T06:00:00.000Z,295.6176174
2022-12-16T06:15:00.000Z,327.2792712
2022-12-16T06:30:00.000Z,314.2135486
2022-12-16T06:45:00.000Z,311.018435
2023-03-02T06:00:00.000Z,90.5634268
2023-03-02T06:15:00.000Z,93.66399
2023-03-02T06:30:00.000Z,83.8467322
2023-03-02T06:45:00.000Z,81.8849486
2023-03-03T06:00:00.000Z,97.8575668
2023-03-03T06:15:00.000Z,102.1962914
2023-03-03T06:30:00.000Z,98.0664244
2023-03-03T06:45:00.000Z,93.2144052
2023-03-04T06:00:00.000Z,94.0921128
2023-03-04T06:15:00.000Z,103.7783544
2023-03-04T06:30:00.000Z,98.9654372
2023-03-04T06:45:00.000Z,96.6626136
2023-04-11T06:00:00.000Z,91.691887
2023-04-11T06:15:00.000Z,64.4380674
2023-04-11T06:30:00.000Z,59.3501034
2023-04-11T06:45:00.000Z,50.6005752
2023-04-12T06:00:00.000Z,74.8981268
2023-04-12T06:15:00.000Z,75.0633548
2023-04-12T06:30:00.000Z,68.9827586
2023-04-12T06:45:00.000Z,62.8858062
2023-04-13T06:00:00.000Z,61.433064
2023-04-13T06:15:00.000Z,71.7847256
2023-04-13T06:30:00.000Z,62.5359658
2023-04-13T06:45:00.000Z,52.8901688
2022-12-29T06:00:00.000Z,173.281836
2022-12-29T06:15:00.000Z,198.6775658
2022-12-29T06:30:00.000Z,187.266779
2022-12-29T06:45:00.000Z,173.5914376
2022-12-30T06:00:00.000Z,147.6805414
2022-12-30T06:15:00.000Z,166.9618062
